사업장명,도로명주소,병상수,입원실수,의료인수,cluster,혼잡도,좌표정보(X),좌표정보(Y)
힘나는병원,"경상남도 양산시 물금읍 부산대학로 130, 3,4,6,7,9층 5층일부호",78.0,24.0,32.0,0,보통,382722.510114977,203831.586559052
한아름병원,"경상남도 양산시 물금읍 범구로 27, 2~6층,10층",45.0,31.0,29.0,0,여유,383107.101748324,204948.394983399
의령병원,경상남도 의령군 의령읍 의병로14길 10,58.0,12.0,14.0,0,혼잡,314395.135979104,202855.170368473
의료법인 학산의료재단 아라한국병원,경상남도 함안군 산인면 학산2길 17-50,200.0,57.0,43.0,0,혼잡,330195.305365043,198164.803829666
시영의료재단 영동병원,경상남도 함안군 칠원읍 용산2길 45-13,71.0,18.0,17.0,0,혼잡,337771.067911962,202115.594447052
의료법인창녕서울의료재단창녕서울병원,경상남도 창녕군 창녕읍 창녕대로 122,83.0,24.0,22.0,0,혼잡,335772.463797574,227136.370010742
태황의료재단한성병원,경상남도 창녕군 창녕읍 교리1길 2,167.0,33.0,28.0,0,혼잡,335364.00161905,227960.620245044
강병원,경상남도 고성군 고성읍 중앙로 49,99.0,20.0,35.0,0,보통,320954.2962727,164727.263439019
더 조은병원,경상남도 고성군 고성읍 동외로 142,99.0,25.0,20.0,0,혼잡,321048.222231938,164680.090471396
의료법인 이도의료재단 남해병원,경상남도 남해군 남해읍 화전로 169,142.0,48.0,28.0,0,혼잡,281725.638031178,150099.188661247
함양성심병원,경상남도 함양군 함양읍 고운로 70,133.0,40.0,28.0,0,혼잡,266079.543906888,224772.822642692
의료법인아림의료재단에스지서경병원,경상남도 거창군 거창읍 송정1길 24-13,120.0,39.0,45.0,0,보통,281200.865811126,242735.787878671
중앙메디컬병원,"경상남도 거창군 거창읍 거창대로1길 7-2, 2~7층",100.0,53.0,24.0,0,혼잡,282904.626404062,243425.946528152
거창적십자병원,경상남도 거창군 거창읍 중앙로 91,91.0,34.0,84.0,0,여유,282193.955685374,243346.293617906
삼성합천병원,경상남도 합천군 합천읍 대야로 876,135.0,29.0,26.0,0,혼잡,305394.503939399,230255.246002156
의료법인 은혜와감사의료재단 화성중앙종합병원,경기도 화성시 만세구 향남읍 발안로 5,139.0,33.0,84.0,0,여유,192009.858321099,403288.532955933
수앤수병원,"경기도 화성시 만세구 향남읍 상신하길로298번길 7-27, 3-6(5,6일부)층",71.0,14.0,12.0,0,혼잡,192172.569947388,401434.559054249
의료법인 은혜와감사의료재단 향남스마트병원,"경기도 화성시 만세구 향남읍 상신하길로298번길 11, 6일부,8,9,10층",99.0,28.0,9.0,0,혼잡,192021.935432356,401449.210279128
화성유일병원,경기도 화성시 만세구 남양읍 남양로920번길 6,173.0,65.0,96.0,0,보통,185071.748550544,412891.236742031
화성디에스병원,"경기도 화성시 만세구 남양읍 시청로160번길 46-13, 1,3~8층",87.0,25.0,12.0,0,혼잡,184456.853277629,410831.374335291
동탄성모병원,"경기도 화성시 동탄구 동탄순환대로 127-19, 동탄에스비타운 3(일부),6,7층 (산척동)",64.0,44.0,30.0,0,보통,209456.590689976,407290.50724525
의료법인 시몬의료재단 우리가병원,경기도 화성시 만세구 서신면 해양공단로 24-3,37.0,15.0,15.0,0,보통,169846.109216881,407961.229209906
의료법인 신명진의료재단 퍼스트힐화성병원,"경기도 화성시 만세구 남양읍 시청로 11, 1,2층 일부 및 3~5층호",60.0,30.0,7.0,0,혼잡,183900.709359147,411837.251844919
동탄시티병원,"경기도 화성시 동탄구 동탄지성로 113, 117 (반송동)",172.0,47.0,30.0,0,혼잡,205488.057120239,411845.198436186
참조은병원,경기도 광주시 광주대로 45 (경안동),332.0,89.0,426.0,0,여유,222966.098120518,434349.257901887
더플러스병원,경기도 광주시 경안로 40 (경안동),62.0,14.0,16.0,0,혼잡,222605.106541857,434180.787667982
미켈란젤로병원,"경기도 광주시 광주대로 31, GA타워 9, 10층 (경안동)",56.0,38.0,25.0,0,보통,222978.08882691,434185.710831595
에스알씨(SRC)재활병원,경기도 광주시 초월읍 경수길 25,242.0,91.0,77.0,0,혼잡,225332.092031265,435350.949688299
나무정원여성병원,경기도 양주시 평화로1489번길 19-11 (덕계동),65.0,50.0,21.0,0,보통,204200.334410346,480021.458853364
에스엘서울병원,경기도 양주시 고삼로 13 (만송동),61.0,21.0,37.0,0,여유,207443.204626605,477561.796670471
양주예쓰병원,경기도 양주시 회정로 103 (덕정동),132.0,29.0,33.0,0,혼잡,205612.185280901,481685.798933444
국군양주병원,경기도 양주시 은현면 화합로 1133,342.0,71.0,183.0,0,보통,203594.241247084,483154.775706251
경기도의료원포천병원,경기도 포천시 포천로 1648 (신읍동),150.0,40.0,167.0,0,여유,217293.192330289,488962.669613514
의료법인 일심의료재단 포천우리병원,경기도 포천시 소흘읍 호국로 661,228.0,60.0,152.0,0,여유,212952.818008333,480548.964457835
강병원,경기도 포천시 포천로 1570 (신읍동),99.0,23.0,18.0,0,혼잡,217933.691012822,488407.780965079
국군포천병원,경기도 포천시 화현면 화동로 564,100.0,20.0,72.0,0,여유,227337.945959702,490477.739037515
의료법인승현의료재단 심산서울병원,"경상남도 창원시 의창구 평산로 96, 웰빙프라자 3,4,5층 302,305호 (팔용동)",216.0,71.0,33.0,0,혼잡,347343.909179975,195902.597271493
창원더키움병원,"경상남도 창원시 의창구 중동중앙로 95, 2층, 3층일부, 5~7층 (중동)",68.0,43.0,19.0,0,혼잡,348155.162473788,196806.698919078
의료법인신화성의료재단 잘본병원,경상남도 창원시 마산회원구 합포로 285(양덕동),168.0,45.0,45.0,0,혼잡,344405.405969556,192666.512314369
다나병원,"경상남도 창원시 진해구 진해대로1026번길 4, 더연리지 301,401호 (풍호동)",60.0,39.0,19.0,0,혼잡,355514.04352775,183435.560114701
의료법인성인의료재단이에이씨창원병원,"경상남도 창원시 마산합포구 가포로 652, 303, 402호 (덕동동)",150.0,73.0,70.0,0,보통,343804.743576694,183680.472254324
우리병원,"경상남도 창원시 진해구 용원로 13, 1층(102호), 2~5층 (용원동)",64.0,22.0,19.0,0,혼잡,365038.184571485,179435.101382295
의료법인 상원의료재단 창원힘찬병원,경상남도 창원시 의창구 의창대로 45 (소계동),130.0,25.0,69.0,0,보통,346078.111882594,196360.555495786
굿모닝내과병원,경상남도 창원시 의창구 사화로 6 (팔용동),47.0,12.0,12.0,0,혼잡,346316.539861827,196518.347686338
구트병원,"경상남도 창원시 성산구 원이대로 578, 구트병원빌딩 6층,8-12층 (중앙동)",61.0,21.0,12.0,0,혼잡,352680.707892371,193422.687895492
서울병원,경상남도 창원시 마산회원구 3·15대로 653 (석전동),72.0,18.0,36.0,0,보통,343476.674808595,193625.32060604
양덕서울아동병원,경상남도 창원시 마산회원구 양덕로 190 (석전동),60.0,34.0,29.0,0,보통,343793.636911117,193921.771079411
희망병원,"경상남도 창원시 진해구 용원로 15 (용원동, 희망병원)",150.0,31.0,17.0,0,혼잡,365060.535770929,179430.095388128
창원한마음병원,경상남도 창원시 의창구 용동로57번길 8 (사림동),767.0,222.0,542.0,1,여유,354587.462491466,194501.932571134
창원튼튼i병원,경상남도 창원시 의창구 원이대로 53 (도계동),58.0,40.0,24.0,0,보통,348665.46014093,196597.782207915
상남한마음병원,"경상남도 창원시 성산구 원이대로682번길 21, 상남한마음병원 (상남동)",262.0,112.0,95.0,0,보통,353510.078835635,192608.700335713
이에이씨병원,경상남도 창원시 의창구 용동로57번길 28 (사림동),187.0,75.0,21.0,0,혼잡,354396.611003315,194626.971041122
바이탈병원,경상남도 창원시 의창구 북면 천주로 785,144.0,42.0,20.0,0,혼잡,345589.920407425,203829.546872373
바른재활병원,"경상남도 창원시 성산구 창원천로94번길 82-18, 푸른요양병원(A동) (대원동)",148.0,38.0,32.0,0,혼잡,350884.577655157,194367.045701322
창원경상국립대학교병원,"경상남도 창원시 성산구 삼정자로 11 (성주동, 창원경상대학교병원)",523.0,148.0,957.0,1,여유,355438.496772389,190252.946459995
키즈웰소아청소년과병원,"경상남도 창원시 마산회원구 용마로 130, 메트로센텀 5,11층 (양덕동)",56.0,35.0,18.0,0,혼잡,344314.546433922,192727.352451467
화사랑병원,"경상남도 창원시 의창구 용동로83번안길 3, 화사랑메디컬 3-5층 (사림동)",61.0,23.0,9.0,0,혼잡,354732.801603044,194618.032403253
희연재활병원,"경상남도 창원시 성산구 원이대로393번길 25, 희연빌딩 1층일부, 4~5층일부, 6층, 지하1~2층일부호 (반지동)",290.0,89.0,98.0,0,보통,351260.497721082,194674.701177344
연세에스병원,경상남도 창원시 진해구 해원로32번길 13 (이동),265.0,70.0,86.0,0,보통,354680.043494641,185270.226239888
허&리병원,"경상남도 창원시 의창구 지귀로 6 (봉곡동, 1,2,3,5,6층)",84.0,22.0,23.0,0,혼잡,350015.705685352,195104.65156173
씽씽(singsing)병원,"경상남도 창원시 성산구 중앙대로 104, 마이우스빌딩 301.201-2호 (상남동)",47.0,17.0,22.0,0,보통,352952.623452564,192871.770132094
상남굿모닝내과병원,"경상남도 창원시 성산구 상남로 73 (상남동, 서울메디컬빌딩6,7층)",36.0,15.0,7.0,0,혼잡,352858.419158562,192567.039930214
국립마산병원,"경상남도 창원시 마산합포구 가포로 215 (가포동, 국립마산병원)",292.0,97.0,75.0,0,혼잡,342615.596997819,186624.790982748
근로복지공단 창원병원,경상남도 창원시 성산구 창원대로 721 (중앙동),257.0,73.0,243.0,0,여유,352108.020586633,192305.515430121
동마산병원,"경상남도 창원시 마산회원구 3·15대로 681 (석전동, 동마산병원)",188.0,58.0,62.0,0,보통,343597.479620128,193868.185377383
경상남도마산의료원,경상남도 창원시 마산합포구 3·15대로 231 (중앙동3가),298.0,75.0,164.0,0,보통,342490.557416309,190009.962238331
홍익재활병원,경상남도 창원시 성산구 신촌로134번길 43 (신촌동),30.0,3.0,3.0,0,혼잡,347902.372423012,189831.03310859
윤병원,경상남도 창원시 의창구 서상로12번길 57 (서상동),44.0,12.0,10.0,0,혼잡,347404.15787213,197048.245475106
해군해양의료원,경상남도 창원시 진해구 진해대로963번길 35 (자은동),80.0,36.0,58.0,0,여유,356025.951870972,184356.358617145
창원중앙병원,경상남도 창원시 성산구 대암로 40-4 (남양동),150.0,39.0,33.0,0,혼잡,354791.691136324,191853.61873259
하나병원,경상남도 창원시 마산합포구 합포로 110 (오동동),99.0,22.0,11.0,0,혼잡,343976.746054574,191015.612055694
미소안재활병원,"경상남도 창원시 마산회원구 3·15대로 775 (합성동, 합성메디칼센타)",94.0,19.0,11.0,0,혼잡,344114.998420966,194670.076336158
예인병원,경상남도 창원시 진해구 진해대로 958 (자은동),31.0,20.0,7.0,0,혼잡,355475.540764544,184122.367246182
의료법인염광의료재단세광병원,경상남도 창원시 진해구 중원동로 55-1 (중앙동),160.0,31.0,23.0,0,혼잡,351304.795139917,184638.418864759
모란여성병원,"경상남도 창원시 성산구 마디미서로 56 (상남동, 2,3,4,5,6,7,10층)",32.0,21.0,12.0,0,보통,352950.105548838,192556.575592881
the큰병원,"경상남도 창원시 의창구 우곡로217번길 10 (명서동, 지하1,2층지상2,3,4,5,6,7,8층)",78.0,20.0,59.0,0,여유,350005.161446396,194625.486868494
365병원,경상남도 창원시 마산회원구 3·15대로 686 (석전동),212.0,64.0,48.0,0,혼잡,343709.440947815,193863.163976833
의료법인 심연의료재단 세명병원,경상남도 창원시 진해구 용원서로 42 (용원동),161.0,45.0,19.0,0,혼잡,365284.884321666,179525.513651218
베스트수병원,"경상남도 창원시 마산회원구 양덕로 190 (석전동, 바른몸빌딩)",85.0,20.0,10.0,0,혼잡,343793.636911117,193921.771079411
신마산서울아동병원,"경상남도 창원시 마산합포구 문화동15길 25 (창포동3가, 롯데빌리지)",36.0,20.0,22.0,0,여유,342112.071088871,188068.422310279
서울아동병원,경상남도 창원시 마산회원구 내서읍 삼계로 2 (삼계웰빙프라자빌딩),36.0,23.0,22.0,0,여유,336880.704632491,193602.498984148
서울아동병원,"경상남도 창원시 진해구 진해대로776번길 27, 4,7,8층 (이동)",43.0,21.0,14.0,0,보통,354690.136441258,185428.1485298
삼일정풍병원,"경상남도 창원시 마산합포구 3·15대로 164, 메디칼빌딩 (중앙동2가)",203.0,56.0,30.0,0,혼잡,342519.606270266,189315.906559668
참여성병원,"경상남도 창원시 마산합포구 불종거리로 19 (동성동, 참여성병원)",52.0,23.0,10.0,0,혼잡,343466.162860173,190786.15887453
의료법인위더스의료재단위더스병원,경상남도 창원시 마산합포구 동서동2길 45 (신포동2가),218.0,44.0,14.0,0,혼잡,343183.147985245,190340.124200519
의료법인석영의료재단창원제일종합병원,경상남도 창원시 마산합포구 3·15대로 238 (중앙동3가),233.0,52.0,100.0,0,보통,342697.643462452,190001.582831613
의료법인합포의료재단에스엠지연세병원,"경상남도 창원시 마산합포구 3·15대로 76 (월남동2가, 합포의료재단)",298.0,98.0,230.0,0,여유,342163.880371706,188569.973503704
의료법인청아의료재단청아병원,경상남도 창원시 마산회원구 내서읍 광려천서로 67 (청아병원),274.0,65.0,132.0,0,보통,337310.316911078,195321.986718838
서울패밀리병원,"경상남도 창원시 성산구 마디미서로 54, 2,4(401호,402호),6(602호),7,8,9,11,12층 (상남동)",65.0,34.0,24.0,0,보통,352968.392191959,192583.2227379
당진성모병원,충청남도 당진시 당진중앙1로 43 (읍내동),52.0,20.0,15.0,0,혼잡,166731.474833323,376920.425081867
트리니움여성병원,"세종특별자치시 한누리대로 1934, 메인타워 (반곡동)",73.0,42.0,38.0,0,보통,227070.425487654,332386.622433673
세종충남대학교병원,"세종특별자치시 보듬7로 20, 세종충남대학교병원 (도담동)",405.0,133.0,854.0,1,여유,223047.577467673,335425.690379894
아름드리나무어린이병원,"세종특별자치시 보듬3로 101, 5~7층 (아름동)",56.0,37.0,30.0,0,보통,222181.425938426,334513.707683316
서울현병원,"세종특별자치시 나성북로 15, MVG 4-7층 (나성동)",73.0,22.0,36.0,0,보통,223082.154561222,332111.535873778
의료법인 영제 의료재단 엔케이세종병원,"세종특별자치시 한누리대로 161, 세종시 NK리움힐 상가 1~8층 (나성동)",200.0,65.0,100.0,0,보통,223430.86798229,330990.495508785
세종여주병원,"경기도 여주시 청심로 39, 세종여주병원 (하동)",180.0,56.0,115.0,0,여유,255347.857554031,422343.303045381
서로손병원,"충청북도 청주시 청원구 충청대로 98-0 (율량동,한길빌딩)",124.0,38.0,15.0,0,혼잡,244062.451738012,351633.270302231
청주탑병원,"충청북도 청주시 상당구 교서로 1, 청주탑병원 (영동)",70.0,22.0,20.0,0,혼잡,243386.254577548,348522.731847745
청주성모병원,충청북도 청주시 청원구 주성로 173-19 (주중동),420.0,136.0,382.0,0,여유,243367.115374308,352601.055915747
의료법인한마음의료재단하나병원,"충청북도 청주시 흥덕구 2순환로 1262, 하나병원 (가경동)",489.0,157.0,456.0,1,여유,238471.886687657,347024.848110205
공군항공우주의료원,충청북도 청주시 상당구 단재로 635 (사서함 335-21),30.0,13.0,53.0,0,여유,247129.428058927,342190.514141009
의료법인정산의료재단효성병원,충청북도 청주시 상당구 쇠내로 16 (금천동),397.0,99.0,169.0,0,보통,244236.596833557,347136.155157747
